	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
754	prerank	GPCR Ligand Binding R-HSA-500792	0.34765597892409844	1.2895837678414908	0.029411764705882353	0.3328757231355218	1.0	131/455	17.53%	SSTR2;PENK;RAMP3;FZD8;AGTR2;FZD7;TAC1;FZD1;CD55;TSHB;OXGR1;P2RY6;PTH1R;C1QTNF1;WNT4;CYSLTR1;UCMA;LPAR4;FPR3;GPR68;IHH;FZD10;CPAMD8;GNG2;WNT5A;WNT9A;CRHR1;CXCR5;ACKR2;ADGRE5;GPHA2;PTGER3;MLNR;LPAR5;CCKAR;NPY2R;CYSLTR2;SUCNR1;WNT7B;CCR5;GPNMB;NMUR1;NPY1R;PTCH1;APLNR;CCL5;WNT10B;P2RY13;C3AR1;GNG11;PLPPR4;CXCR3;ADRA2A;SCT;WNT16;CCL1;PTHLH;OPRL1;LPAR1;C5AR2;EDN3;FZD2;ADM2;GRM3;CMKLR1;FZD9;HTR1D;ADORA3;GNRHR;LPAR3;CXCR4;HCAR1;GPR183;LPAR6;P2RY14;TBXA2R;CHRM2;CCL4;LHCGR;PTGER1;ANXA1;MC5R;GPER1;PTGER4;PLPPR2;S1PR3;ADRA1B;INSL3;CALCR;FZD6;ADORA2B;MCHR1;TAS2R19;APP;CCR1;NPB;OPN1SW;TAS2R10;GNG7;CRHBP;NPY4R2;GNB4;CXCL12;GNG4;PLPPR1;NPY5R;CD200R1;EDN1;RRH;NMUR2;TRHR;EEF1AKMT4-ECE2;CCR2;GABBR2;CCL13;WNT8A;HRH2;PLPPR3;PTGDR;P2RY1;GRM6;EDNRB;FSHR;HTR7;PROKR2;NPFF;LHB;DHH;OPN1LW;MC2R;GPR37L1
755	prerank	Hormone Ligand-Binding Receptors R-HSA-375281	0.6058082584265478	1.288570468653644	0.15789473684210525	0.3338803674128543	1.0	6/12	17.34%	TSHB;GPHA2;GNRHR;LHCGR;FSHR;LHB
756	prerank	Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854	0.607287564572167	1.2881272853851027	0.11538461538461539	0.33371193261969956	1.0	5/11	13.99%	GGCX;BGLAP;PROS1;FURIN;F7
757	prerank	p75NTR Recruits Signaling Complexes R-HSA-209543	-0.5858946705142434	-1.287854709570207	0.17777777777777778	0.2882190245048355	1.0	5/13	7.23%	UBA52;SQSTM1;RPS27A;UBC;IKBKB
758	prerank	Biosynthesis Of EPA-derived SPMs R-HSA-9018679	-0.6780503016792665	-1.2875637902952486	0.14893617021276595	0.2881242577177603	1.0	2/6	1.36%	GPX4;LTA4H
759	prerank	Processive Synthesis On C-strand Of Telomere R-HSA-174414	-0.5174515422859511	-1.2865348325889485	0.175	0.2892775149012045	1.0	9/19	25.23%	POLD4;LRIG1;TERF2;ACD;POLD1;POLD2;DNA2;BLM;FEN1
760	prerank	GPER1 Signaling R-HSA-9634597	0.46833360517289774	1.2861334308473442	0.10204081632653061	0.3365692303632092	1.0	16/43	13.14%	PRKCA;GNG2;ITGB1;PRKACB;PRKAR1A;SRC;GNG11;ADCY7;ADCY6;ADCY4;GPER1;ADCY8;ADCY5;GNG7;GNB4;GNG4
761	prerank	Signaling By Nuclear Receptors R-HSA-9006931	-0.3438275813745528	-1.2860394303070128	0.029411764705882353	0.2897489919046558	1.0	74/258	15.17%	PDK4;APOD;MMP3;MYC;FOXO3;H2AJ;JUN;H2BC21;ARL4C;RARA;GTF2F1;MAPK3;ABCA1;H2BC3;GNB2;H3-3B;IGF1R;MMP7;H2BC13;JUND;SPHK1;CDKN1B;PTGES3;LDHD;ADH1C;TFF3;TLE3;POLR2I;ADH1A;H2AZ1;AKT3;ABCG8;ESR2;H3C13;KAT5;PPARD;CETP;PIK3R1;POLR2E;GNB5;EEPD1;HSP90AB1;PDK2;ADH7;MYLIP;SMC3;AXIN1;EBAG9;NR1H2;CDK9;AGO2;H2BC12;NCOR2;EREG;CREBBP;GPS2;NRIP1;CAV2;AREG;KANK1;AKT1;FKBP5;PLIN1;H4C15;DHRS3;MMP2;XPO1;ABCG1;CBFB;H2BC5;SHC1;HDAC1;DHRS9;H2AC6
762	prerank	Suppression Of Phagosomal Maturation R-HSA-9637687	-0.5915465258858164	-1.2857956989384434	0.17647058823529413	0.28962437103135164	1.0	5/13	5.60%	UBA52;HGS;RPS27A;KPNB1;UBC
763	prerank	ChREBP Activates Metabolic Gene Expression R-HSA-163765	0.693560908995558	1.284511745329744	0.11320754716981132	0.3380946652539714	1.0	1/7	0.39%	ACLY
764	prerank	APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409	-0.3970383759836402	-1.284144763423682	0.1	0.29189755985447235	1.0	25/75	16.64%	UBA52;RPS27A;PSMF1;PSMB8;UBC;PSME1;PSMD4;ANAPC16;PSMB9;PSMB4;PSMB1;PSMD3;PSMB7;PSMB10;UBE2E1;UBE2S;ANAPC1;PSME2;PSMD7;CCNB1;MAD2L1;PSMD12;PSMC3;PSMC1;PSMC5
765	prerank	Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964	-0.5567140820727645	-1.2826768497268117	0.16666666666666666	0.29373038837950743	1.0	11/17	19.23%	TLR4;UBA52;RPS27A;UBC;TANK;TICAM1;IRF3;IRF7;NDUFA2;TBK1;LY96
766	prerank	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	0.5193482138382474	1.2824348477648657	0.1836734693877551	0.3405615420178527	1.0	16/27	21.20%	CALM1;GRIN2D;PDPK1;LLGL1;ACTN2;CAMK2A;GRIN2B;CAMK2G;MAPK1;DLG1;CAMK2B;RPS6KA3;RASGRF2;GPRIN1;MPP2;MPP3
767	prerank	IRS Activation R-HSA-74713	-0.7815181742879361	-1.2823488025933176	0.2	0.29375842525902396	1.0	2/5	1.01%	IRS2;INSR
768	prerank	Cell-Cell Communication R-HSA-1500931	0.3969531354082994	1.2813833723696295	0.03278688524590164	0.3413739712283401	1.0	35/120	13.67%	CDH13;PXDN;DST;NECTIN4;SDK2;CDH2;ILK;ARHGEF6;CLDN7;ACTN1;CADM1;CDH19;CDH5;ITGB1;SPTAN1;LAMA4;CDH4;KIRREL2;SRC;CDH10;ITGA6;FLNC;ACTN2;CDH15;CLDN3;SIRPB1;CDH17;PARD6G;TYROBP;PALS1;CLDN22;PIK3R2;PTK2;SPTBN1;CD151
769	prerank	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	0.4771692487376476	1.2813621060476716	0.17647058823529413	0.3404192491578465	1.0	12/44	8.45%	LTBP1;TGFB3;ITGAV;ITGB5;LTBP3;TGFBR1;ITGB1;BAMBI;TGFB1;PMEPA1;ITGA8;FURIN
770	prerank	NGF-stimulated Transcription R-HSA-9031628	0.4618874836398428	1.2812781141394256	0.11666666666666667	0.33944481560796336	1.0	7/39	5.10%	TF;FOSB;SGK1;FOS;EGR1;GDNF;NAB1
771	prerank	Signaling By NOTCH R-HSA-157118	-0.342884671525064	-1.280904222611095	0.0	0.2951239158978612	1.0	63/202	16.64%	MYC;HDAC7;ELF3;H2AJ;JUN;H2BC21;UBA52;RPS27A;H2BC3;APH1A;RFNG;TLE2;H3-3B;H2BC13;PSMF1;PSMB8;TLE3;HDAC5;JAG1;B4GALT1;HDAC11;TFDP2;YBX1;H2AZ1;H3C13;UBC;PSME1;PSMD4;NOTCH1;E2F3;FLT4;PSMB9;STAT1;ST3GAL4;PSMB4;SNW1;PSMB1;AGO2;PSMD3;H2BC12;PSMB7;CNTN1;NCOR2;PSMB10;CREBBP;SKP1;PBX1;CCNC;AKT1;NUMB;H4C15;H2BC5;PSME2;HDAC1;PSMD7;H2AC6;ATP2A1;PSMD12;PSMC3;PSMC1;TBL1X;PSMC5;ARRB2
772	prerank	Vitamin B1 (Thiamin) Metabolism R-HSA-196819	-0.7296625135870705	-1.2808493100651792	0.13333333333333333	0.2945614645199269	1.0	1/5	4.57%	SLC19A2
773	prerank	NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	-0.4335854484027523	-1.2804289365199009	0.125	0.29456080026519865	1.0	15/48	13.24%	MYC;HDAC7;UBA52;RPS27A;TLE2;TLE3;HDAC5;HDAC11;UBC;NOTCH1;SNW1;NCOR2;CREBBP;SKP1;CCNC
774	prerank	NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096	-0.532228863771748	-1.2798810763957489	0.07407407407407407	0.294746132241644	1.0	5/21	5.60%	UBA52;RPS27A;APH1A;JAG1;UBC
775	prerank	Stabilization Of P53 R-HSA-69541	-0.420482305612284	-1.2791967175789571	0.06521739130434782	0.29527526742820354	1.0	21/56	17.04%	UBA52;RPS27A;PSMF1;PSMB8;UBC;PSME1;PHF20;PSMD4;PSMB9;PSMB4;PSMB1;PSMD3;PSMB7;PSMB10;PSME2;PSMD7;PSMD12;PSMC3;PSMC1;PSMC5;CDKN2A
776	prerank	Impaired BRCA2 Binding To PALB2 R-HSA-9709603	-0.4864173918151893	-1.278908619695863	0.058823529411764705	0.2949555910727326	1.0	12/24	28.25%	KAT5;MRE11;BRIP1;BRCA1;RAD51;EXO1;ARTN;DNA2;BLM;RAD51AP1;BARD1;BRCA2
777	prerank	Beta-oxidation Of pristanoyl-CoA R-HSA-389887	0.6669820783281871	1.2783604618973154	0.11764705882352941	0.3441120047107102	1.0	6/9	20.10%	HSD17B4;ACOXL;AMACR;SYCP2;CROT;ACOX2
778	prerank	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	-0.4203620811464454	-1.275834279716322	0.09523809523809523	0.29967816994850976	1.0	22/64	20.41%	UBA52;XAB2;RPS27A;POLR2I;POLD4;LRIG1;RFC2;UBC;POLR2E;GTF2H1;CUL4B;POLE4;ISY1-RAB43;POLE;XRCC1;POLD1;POLD2;RFC5;POLR2A;RFC4;GTF2H5;POLR2F
779	prerank	Branched-chain Amino Acid Catabolism R-HSA-70895	-0.4973364353275974	-1.274272594549764	0.13725490196078433	0.30161468576778167	1.0	8/21	17.41%	BCAT1;LDHD;ALDH6A1;MCCC1;DBT;BCAT2;PPM1K;BCKDHA
780	prerank	Butyrophilin (BTN) Family Interactions R-HSA-8851680	-0.563304762878497	-1.2741487608231454	0.1590909090909091	0.30120417786555903	1.0	4/12	15.59%	PPL;XDH;BTNL8;BTN1A1
781	prerank	APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409	-0.48588961153591714	-1.2740809001499582	0.10869565217391304	0.30063820610690256	1.0	8/26	15.19%	UBA52;RPS27A;UBC;ANAPC16;UBE2E1;UBE2S;ANAPC1;MAD2L1
782	prerank	Downstream Signal Transduction R-HSA-186763	-0.5014982526616334	-1.2740345201941468	0.14	0.3000747497782846	1.0	8/28	9.38%	STAT6;STAT5A;PDGFRB;PIK3R1;RAPGEF1;PDGFA;STAT1;NCK1
783	prerank	Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	-0.415231763234855	-1.2738848119256279	0.0975609756097561	0.29964428787415276	1.0	22/77	16.94%	COPS2;UBA52;XAB2;RPS27A;POLR2I;ELL;POLD4;LRIG1;RFC2;UBC;POLR2E;GTF2H1;CUL4B;POLE4;ISY1-RAB43;POLE;XRCC1;POLD1;POLD2;RFC5;ERCC1;POLR2A
784	prerank	Signaling By FGFR3 R-HSA-5654741	0.45847285404873794	1.2736190444861133	0.1509433962264151	0.3516113155814336	1.0	6/39	7.18%	FGF1;FGFR3;FGF9;FGF18;SRC;PPP2CB
785	prerank	Integration Of Energy Metabolism R-HSA-163685	0.39604810950657326	1.2735976382829302	0.07407407407407407	0.35061219914864317	1.0	32/105	13.14%	ACLY;PRKCA;GNA15;GNG2;KCNG2;PLCB2;ITPR2;PRKACB;CYSLTR2;PRKAR1A;SYT5;RAPGEF4;GNG11;ADRA2A;ADCY7;KCNS3;CACNA2D2;ADCY6;PPP2CB;SNAP25;CACNA1E;ADCY4;CACNA1C;PPP2R1B;AHCYL1;ADCY8;ACSL3;ITPR1;ADCY5;GNG7;GNB4;GNG4
786	prerank	Negative Regulation Of MAPK Pathway R-HSA-5675221	-0.4290239323656694	-1.2731285269487347	0.11627906976744186	0.3004657180553173	1.0	15/41	15.27%	UBA52;MAPK3;RPS27A;DUSP2;UBC;DUSP4;KSR1;BRAF;MAPK12;MAP2K2;MARK3;PPP2R1A;DUSP5;PEBP1;PPP2R5C
787	prerank	Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889	0.6141393517200258	1.272837973738699	0.18867924528301888	0.35135504833623765	1.0	3/10	3.79%	MAGED1;DCC;UNC5B
788	prerank	WNT Mediated Activation Of DVL R-HSA-201688	-0.6723550039540379	-1.2726636927584063	0.15517241379310345	0.3006599075968898	1.0	3/6	8.13%	CSNK2A2;CSNK1E;DVL2
789	prerank	MTOR Signaling R-HSA-165159	-0.45959570971811636	-1.2714448512503	0.14285714285714285	0.3020717958281219	1.0	20/41	22.46%	EIF4B;RPS6;RRAGD;PRKAG2;LAMTOR1;RHEB;LAMTOR4;TSC1;RRAGC;TSC2;AKT1;AKT1S1;STK11;EIF4EBP1;RPS6KB1;MLST8;PRKAG3;STRADB;PRKAB2;PRKAB1
790	prerank	Degradation Of AXIN R-HSA-4641257	-0.40038202937562406	-1.2711426897429712	0.11538461538461539	0.30213225343641537	1.0	20/54	16.64%	UBA52;RPS27A;PSMF1;PSMB8;UBC;PSME1;PSMD4;PSMB9;AXIN1;PSMB4;PSMB1;PSMD3;PSMB7;PSMB10;PSME2;PSMD7;PSMD12;PSMC3;PSMC1;PSMC5
791	prerank	Regulation Of PTEN Stability And Activity R-HSA-8948751	-0.40642009340286617	-1.2693309078390027	0.09302325581395349	0.3049028077843792	1.0	25/67	16.64%	UBA52;CSNK2A2;RPS27A;PSMF1;PSMB8;MKRN1;AKT3;STUB1;UBC;PSME1;PSMD4;PSMB9;PSMB4;PTEN;PSMB1;PSMD3;PSMB7;PSMB10;AKT1;PSME2;PSMD7;PSMD12;PSMC3;PSMC1;PSMC5
792	prerank	Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168	0.4597873150775265	1.2688388753758932	0.11538461538461539	0.35768745073792463	1.0	18/42	23.55%	SCD;SQLE;TBL1XR1;CYP51A1;HMGCS1;PKMYT1;CHD9;HMGCR;SREBF2;IDI1;DHCR7;PPARA;LMBR1;NCOA6;PMVK;SMARCD3;GGPS1;GPAM
793	prerank	Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085	-0.526542926217668	-1.2685750047624578	0.16363636363636364	0.30547193577335374	1.0	9/19	22.98%	PCSK1;SEC11A;KLF4;MBOAT4;GH1;LEP;BCHE;UCN;PLA2G7
794	prerank	Miscellaneous Substrates R-HSA-211958	-0.6159917920731246	-1.2685009087016037	0.23404255319148937	0.30488206723164685	1.0	4/11	10.36%	CYP4B1;CYP2W1;CYP4F11;CYP4F22
795	prerank	Signaling By Hedgehog R-HSA-5358351	0.3927073315930575	1.2681833536597664	0.0847457627118644	0.35762963642193263	1.0	54/134	21.10%	CDON;GAS1;GLI3;PRKCA;HHAT;SCUBE2;HHIP;IHH;P4HB;SEL1L;ERLEC1;PRKACB;PRKAR1A;EVC;PTCH1;PSMA4;PSMC2;WDR35;ADCY7;ADCY6;SYVN1;PSMD14;NOTUM;ADCY4;PSMC4;GLI2;ADCY8;PSMD10;PSMB5;VCP;PSMB3;ADCY5;PSME3;DZIP1;UBB;GPC5;ADCY10;PSMB6;SUFU;OS9;IFT172;GPR161;DHH;PSMD2;PSMA3;GLI1;RPGRIP1L;ITCH;KIF3A;BTRC;PSME4;ADCY9;BOC;RBX1
796	prerank	Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534	0.6947177547492376	1.268087462168482	0.16666666666666666	0.35679911506872586	1.0	4/7	18.34%	TGFBR1;TGFB1;ZFYVE9;FKBP1A
797	prerank	RHOH GTPase Cycle R-HSA-9013407	-0.44211184957207844	-1.267973911568219	0.1590909090909091	0.3052436064801359	1.0	11/36	9.05%	UACA;JUP;STOM;LAMTOR1;ARHGDIG;PKN1;NSFL1C;SLC1A5;RHOH;ARHGDIA;DBT
798	prerank	POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245	0.6137965632997079	1.2679345871438639	0.15384615384615385	0.35599834282729775	1.0	2/9	1.90%	TSC22D1;DKK1
799	prerank	ISG15 Antiviral Mechanism R-HSA-1169408	-0.40047967510007515	-1.2678987803581463	0.09090909090909091	0.3046823874621982	1.0	23/75	13.90%	UBA52;EIF4A1;MAPK3;RPS27A;EIF4A2;HERC5;JAK1;KPNA4;NUP50;NUP98;KPNB1;UBC;MX1;IRF3;NUP214;STAT1;EIF4E3;NUP160;NUP85;PDZD2;NUP210;UBE2E1;TPR
800	prerank	ER-Phagosome Pathway R-HSA-1236974	-0.3857671383518484	-1.2668246140379489	0.06521739130434782	0.30550238541633173	1.0	33/89	16.84%	HLA-F;TLR4;HLA-E;UBA52;RPS27A;HLA-B;S100A9;HLA-A;PSMF1;PSMB8;TLR2;UBC;PSME1;PSMD4;IKBKB;PSMB9;CD36;PSMB4;HLA-C;PSMB1;PSMD3;PSMB7;PSMB10;VAMP8;MYD88;PSME2;PSMD7;PSMD12;PSMC3;PSMC1;NDUFA2;PSMC5;FGB
801	prerank	APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419	-0.3950890818503834	-1.2665147136797685	0.10416666666666667	0.3054016350588471	1.0	24/73	16.64%	UBA52;RPS27A;PSMF1;PSMB8;UBC;PSME1;PSMD4;ANAPC16;PSMB9;PSMB4;PSMB1;PSMD3;PSMB7;PSMB10;UBE2E1;UBE2S;ANAPC1;PSME2;PSMD7;MAD2L1;PSMD12;PSMC3;PSMC1;PSMC5
802	prerank	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	0.5977569209800946	1.266414995226533	0.22	0.35743343721733944	1.0	8/14	7.71%	RNASE1;SEMA3A;PIP5K1C;PLXNA2;PLXNA3;PLXNA1;NRP1;PLXNA4
803	prerank	Transcriptional Regulation By RUNX1 R-HSA-8878171	-0.346550791234406	-1.2659890299196617	0.023255813953488372	0.3054538561658511	1.0	65/203	17.03%	PHC2;CCND3;H2AJ;H2BC21;UBA52;CSNK2A2;CTSL;KMT2A;CLDN5;RPS27A;H2BC3;H3-3B;SCMH1;SOCS3;H2BC13;PSMF1;PSMB8;PML;PCGF5;SMARCC2;H2AZ1;SMARCC1;H3C13;UBC;RYBP;LIFR;PSME1;ABL1;PSMD4;KMT2B;LGALS3;PSMB9;ACTL6B;RUNX2;AXIN1;PSMB4;PHC1;LDB2;PSMB1;AGO2;PSMD3;H2BC12;PSMB7;PSMB10;CREBBP;SIN3A;PHC3;IFNG;H4C15;SETD1A;CSF2;CBFB;H2BC5;PSME2;HDAC1;CR1;PSMD7;H2AC6;PSMD12;PSMC3;TCF7L1;PSMC1;PSMC5;GP1BA;H2BC15
804	prerank	Nef And Signal Transduction R-HSA-164944	0.7021707165035957	1.2654973138481171	0.1320754716981132	0.358439928306646	1.0	3/8	4.92%	RNASE1;DOCK2;HCK
805	prerank	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	0.4174989608640479	1.26511531125787	0.06779661016949153	0.3581096544738312	1.0	26/85	11.71%	SLC16A3;SLC16A1;SLC39A8;EMB;SLC39A7;SLC14A1;SLC22A11;SLC6A6;SLC6A12;SLC30A5;SLC40A1;SLC6A9;SLC39A6;SLC30A10;SLC41A2;SLC22A16;SLC30A6;SLC5A3;SLC31A1;SLC30A8;SLC30A7;SLC39A2;SLC13A5;HEPH;BSG;SLC39A3
806	prerank	Interleukin-10 Signaling R-HSA-6783783	-0.45552200412336763	-1.2647967110278655	0.08108108108108109	0.30674888022778807	1.0	13/44	7.56%	ICAM1;TNFRSF1B;CXCL10;CCL20;IL6;TNFRSF1A;CCL2;JAK1;CXCL8;IL12A;CSF3;LIF;CCL19
807	prerank	G2/M DNA Damage Checkpoint R-HSA-69473	-0.4152357534937159	-1.2643954859618745	0.0851063829787234	0.30677266606180237	1.0	36/76	25.20%	H2BC21;H2BC3;H2BC13;ABRAXAS1;MDC1;RFC2;KAT5;UIMC1;MRE11;WEE1;BRIP1;H2BC12;CHEK1;H4C15;BRCA1;RNF168;H2BC5;CCNB1;RFC5;H2BC15;EXO1;H2BC4;RFC4;ARTN;YWHAE;DNA2;RAD9A;H2BC14;H2BC12L;PIAS4;RAD9B;TP53;TOPBP1;BLM;H2BC17;BABAM2
808	prerank	EPHA-mediated Growth Cone Collapse R-HSA-3928663	0.5578884318295987	1.2641331698040652	0.2037037037037037	0.35859226195645255	1.0	7/15	18.30%	NGEF;SRC;MYL9;MYH14;MYL6;MYH11;MYH9
809	prerank	PIP3 Activates AKT Signaling R-HSA-1257604	-0.3341303354289108	-1.2631407415592697	0.03571428571428571	0.3082108562810857	1.0	87/268	17.81%	CDKN1A;PHC2;KIT;IER3;GAB2;IRS2;HDAC7;FOXO3;JUN;INSR;UBA52;CSNK2A2;ATN1;MAPK3;RPS27A;RRAGD;SCMH1;NR4A1;IL1RL1;MAF1;PSMF1;CDKN1B;PSMB8;PML;PDGFRB;LAMTOR1;MKRN1;HDAC5;FGF7;FGF22;TRIB3;RHEB;LAMTOR4;AKT3;ESR2;STUB1;UBC;PSME1;PIK3R1;PSMD4;PDGFA;GATAD2A;PSMB9;RRAGC;PSMB4;PTEN;FGF13;PHC1;FOXO4;PSMB1;FLT3;SALL4;AGO2;PSMD3;PSMB7;TSC2;EREG;RPS6KB2;FGF23;PSMB10;PHC3;AREG;PPP2R1A;AKT1;PDGFRA;PRR5;MYD88;RHOG;AKT1S1;PSME2;HDAC1;NRG3;MTA3;PSMD7;PPP2R5C;PSMD12;PSMC3;PSMC1;MTA1;PSMC5;KITLG;TRAT1;IL33;HOXC13;FGF5;COMMD3-BMI1;PIP4K2A
810	prerank	NrCAM Interactions R-HSA-447038	0.7157604710917805	1.2620732272398474	0.1956521739130435	0.36184095011659384	1.0	4/7	12.73%	NRCAM;LLGL1;CNTN2;DLG1
811	prerank	Signaling By MAPK Mutants R-HSA-9652817	0.6770598548051067	1.2607269095529416	0.21666666666666667	0.3634338802382744	1.0	3/7	17.78%	DUSP7;MAPK1;DUSP10
812	prerank	Beta Oxidation Of octanoyl-CoA To hexanoyl-CoA R-HSA-77348	-0.6816664520453899	-1.260414316167331	0.18518518518518517	0.3124406373684866	1.0	3/5	13.24%	HADHA;HADHB;HADH
813	prerank	Dual Incision In TC-NER R-HSA-6782135	-0.4165268653603819	-1.2603900592644137	0.16279069767441862	0.3117981802684625	1.0	21/65	20.41%	UBA52;XAB2;RPS27A;POLR2I;POLD4;RFC2;UBC;POLR2E;GTF2H1;CUL4B;POLE4;ISY1-RAB43;POLE;POLD1;POLD2;RFC5;ERCC1;POLR2A;RFC4;GTF2H5;POLR2F
814	prerank	RHOBTB3 ATPase Cycle R-HSA-9706019	-0.6564136959474178	-1.2599040330145381	0.14814814814814814	0.31203687439168387	1.0	2/10	1.64%	RHOBTB3;HGS
815	prerank	Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	-0.3960705713718229	-1.259413771769444	0.14285714285714285	0.3121493324276022	1.0	24/72	16.64%	UBA52;RPS27A;PSMF1;PSMB8;UBC;PSME1;PSMD4;ANAPC16;PSMB9;PSMB4;PSMB1;PSMD3;PSMB7;PSMB10;UBE2E1;UBE2S;ANAPC1;PSME2;PSMD7;MAD2L1;PSMD12;PSMC3;PSMC1;PSMC5
816	prerank	Infection With Mycobacterium Tuberculosis R-HSA-9635486	-0.48413355252857093	-1.2578978062240511	0.12	0.3140606578351696	1.0	8/26	5.60%	LTF;UBA52;HGS;MAPK3;RPS27A;TLR2;KPNB1;UBC
817	prerank	RHOT1 GTPase Cycle R-HSA-9013425	0.6992399257553911	1.257604656500764	0.20754716981132076	0.36847705010669113	1.0	4/5	27.61%	TRAK2;MYO19;RAP1GDS1;TRAK1
818	prerank	Beta Oxidation Of butanoyl-CoA To acetyl-CoA R-HSA-77352	-0.7430937229856621	-1.257508916549526	0.16	0.31391897213149605	1.0	4/5	20.97%	HADH;ACADS;ACSM3;ACSM6
819	prerank	MECP2 Regulates Transcription Factors R-HSA-9022707	-0.715774961199592	-1.2572990835262223	0.11904761904761904	0.313653459363597	1.0	2/5	4.01%	MECP2;RBFOX1
820	prerank	Regulated Proteolysis Of p75NTR R-HSA-193692	-0.5910453844068854	-1.2572344586479345	0.1951219512195122	0.3130662413980021	1.0	2/11	1.92%	RELA;APH1A
821	prerank	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	-0.41576712167920216	-1.256566717451961	0.10416666666666667	0.3136213967072756	1.0	19/51	16.64%	UBA52;RPS27A;PSMF1;PSMB8;UBC;PSME1;PSMD4;PSMB9;PSMB4;PSMB1;PSMD3;PSMB7;PSMB10;PSME2;PSMD7;PSMD12;PSMC3;PSMC1;PSMC5
822	prerank	CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932	0.6498743171385589	1.2562826781280414	0.2549019607843137	0.37004175620471236	1.0	7/10	18.71%	CALM1;CAMKK2;CAMKK1;CAMK2A;CAMK2G;CAMK2B;KPNA2
823	prerank	Cytochrome C-Mediated Apoptotic Response R-HSA-111461	-0.5601336385526283	-1.2559324901512066	0.24	0.31385275033616644	1.0	5/13	16.21%	UACA;MAPK3;CASP7;AVEN;DIABLO
824	prerank	LGI-ADAM Interactions R-HSA-5682910	0.5788452815439229	1.2553247628572635	0.19148936170212766	0.3711614903612845	1.0	9/14	21.41%	LGI3;LLGL1;LGI2;LGI4;CACNG2;CACNG8;ADAM22;ADAM23;LGI1
825	prerank	Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960	0.5127525822621328	1.2543395961443546	0.12244897959183673	0.37227482603696194	1.0	4/26	3.67%	TUBB2B;TUBB2A;TUBA1A;TUBA1B
826	prerank	FGFR2b Ligand Binding And Activation R-HSA-190377	0.6391508268670437	1.2541135456981716	0.23076923076923078	0.3716236502934702	1.0	3/10	4.56%	FGF1;FGFBP2;FGF10
827	prerank	Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040	0.4517454720204259	1.2517909776632519	0.14583333333333334	0.3749868574656196	1.0	14/42	13.14%	PRKCA;AQP3;GNG2;PRKACB;PRKAR1A;GNG11;ADCY7;ADCY6;ADCY4;ADCY8;ADCY5;GNG7;GNB4;GNG4
828	prerank	Retrograde Neurotrophin Signaling R-HSA-177504	0.543211425476439	1.2514222983886611	0.1724137931034483	0.37445142845456386	1.0	4/14	5.70%	DNM1;NGF;CLTC;SH3GL2
829	prerank	Disinhibition Of SNARE Formation R-HSA-114516	0.7276648943252794	1.250464266518134	0.2542372881355932	0.374850359371916	1.0	1/5	0.97%	PRKCA
830	prerank	TRP Channels R-HSA-3295583	0.5132705428719653	1.25038325978175	0.1956521739130435	0.3739849477747741	1.0	12/25	18.22%	TRPV4;MCOLN2;TRPM8;TRPC7;TRPC4;MCOLN3;TRPM5;TRPC4AP;TRPV2;TRPA1;TRPV6;TRPC1
831	prerank	N-Glycan Antennae Elongation R-HSA-975577	0.5714669500689815	1.2502753034760636	0.21568627450980393	0.3730531593722932	1.0	9/15	19.54%	B4GALT2;B4GALT4;B4GALT6;MGAT4C;MGAT5;ST8SIA6;ST8SIA2;ST8SIA3;MGAT4B
832	prerank	Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399	0.6305473241314219	1.2499256752237737	0.14285714285714285	0.37260018520726684	1.0	4/6	15.50%	POGLUT1;POFUT1;NOTCH3;NOTCH2
